player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh
00-0038996,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,31,40,355.0,2,0.0,0.0,156.0,232.0,18.0,17.774812822950842,0,24.085930735930734,1.2035510711013808,0.6409577962769971,2.253997064045969,0.0,47.5,78.5,10,0.11235955056179775,0.053479602331162154,0.20121422376409367,0.21132300770762635,0.13041880969875091,0.09523809523809523,0.13432835820895522,0.12903225806451613,0.11282845246842307,0.12338266680661979,0.9971910112359551,0.08101302400462342
00-0038996,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,6.0,0,0.0,0.0,3.0,3.2640411788597703,0,50,70,707.0,7,1.0,1.0,374.0,456.0,30.0,36.196027360845626,1,75.77621439915121,2.5670852258958283,1.5371273732938664,4.926617000149449,0.0,113.30000000000001,163.3,17,0.14613778705636743,0.08932409839980893,0.23651452282157676,0.2906659593043983,0.1794871794871795,0.25,0.17543859649122806,0.18592964824120603,0.21474358974358976,0.19358974358974362,1.475991649269311,0.10864503080382687
00-0038997,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,68,98,771.0,2,0.0,0.0,707.0,371.0,30.0,26.507601022795914,0,23.501008831227864,2.9465459404658887,2.9015453283740356,6.450900640560658,0.0,89.10000000000001,157.1,17,0.17073170731707318,0.16615746180963573,0.1991411701556629,0.3890235304233184,0.19860896445131376,0.1111111111111111,0.16853932584269662,0.16326530612244897,0.15486003778121243,0.18110939378327326,1.343205574912892,0.11348040277958363
00-0038997,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-1.0,0,0.0,0.0,0.0,-0.872418099315837,0,72,107,803.0,5,0.0,0.0,734.0,396.0,40.0,25.597263740516766,0,13.3521999507598,3.6474783078008883,2.3135079041157143,7.090672994582333,0.0,110.2,182.2,14,0.24541284403669725,0.1702226345083488,0.30817120622568095,0.5042973736617249,0.2612231620039037,0.3333333333333333,0.28169014084507044,0.28662420382165604,0.29727824766861854,0.27564519626978967,1.841743119266055,0.1683358586791825
00-0038998,2024,REG,18,39,226.0,1,1.0,6.0,55.0,0,0,345.0,97.0,10.0,-14.948479153761138,0,3.0595710106114025,-0.23154658897968805,11,22.0,0,0.0,0.0,0.0,-1.5562912306049839,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.24,13.24,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01934710816260923
00-0039021,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,81,352.0,2,1.0,0.0,16.0,-6.616163542861621,0,34,40,209.0,0,0.0,0.0,-33.0,247.0,6.0,-6.066275085396026,0,-39.8511544011544,1.2893060164799295,-0.16040274892246006,1.8216771004741723,0.0,68.1,102.1,15,0.08695652173913043,-0.009217877094972068,0.15987055016181229,0.123060480932718,0.06703014753046825,0.0,0.039735099337748346,0.03550295857988166,0.033515073765234125,0.053624118024374605,0.4543478260869565,0.08917653635188484
00-0039021,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,55,150.0,6,0.0,0.0,17.0,-4.452373653865857,0,16,20,104.0,0,0.0,0.0,11.0,96.0,6.0,6.6102612476970535,0,-0.15000000000000036,0.6416756859018355,-0.10450884809272672,0.8893573351878445,0.0,61.4,77.4,12,0.04938271604938271,0.003505417463352454,0.06852248394004283,0.07687840804475603,0.038618640920906055,0.0,0.04580152671755725,0.041379310344827586,0.019309320460453028,0.030894912736724844,0.25679012345679014,0.07946448738218928
00-0039032,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,100,453.0,2,0.0,0.0,24.0,-0.7362318725697152,0,52,70,385.0,1,1.0,0.0,-12.0,460.0,17.0,-1.3609572621010928,0,20.728174603174605,2.4329752706223293,-0.08852622292391718,3.587494549886752,0.0,101.80000000000001,153.8,17,0.1417004048582996,-0.0026263952724885093,0.2882205513784461,0.2104494910694586,0.109624145785877,0.07142857142857142,0.10759493670886076,0.10465116279069768,0.09052635860722422,0.1019850309144159,0.7793522267206477,0.1296489867484911
00-0039032,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,84,312.0,4,0.0,0.0,19.0,-4.827575109383909,0,30,35,224.0,1,0.0,0.0,-31.0,255.0,9.0,-1.5182532323947617,0,-26.257142857142856,1.191098094362271,-0.1909912701566716,1.6529532524337365,0.0,83.60000000000001,113.60000000000001,12,0.09510869565217392,-0.010816468946266573,0.2372093023255814,0.13400986832124762,0.09423643247791334,0.06666666666666667,0.08256880733944955,0.08064516129032258,0.08045154957229,0.08872247931566402,0.6086956521739131,0.1326823798733911
00-0039040,2023,REG,0,0,0.0,0,0.0,1.0,6.0,0,0,0.0,0.0,0.0,-1.4337288234382868,0,0.0,0.0,103,800.0,8,1.0,1.0,30.0,33.23397523668477,0,27,37,197.0,3,0.0,0.0,26.0,262.0,10.0,1.49171892736697,0,-8.771987661461345,1.1952619358704553,-0.02018833536099244,1.778761069052988,0.0,163.7,190.7,11,0.10632183908045977,0.010216110019646365,0.16925064599483206,0.16765564663640672,0.06579826319305278,0.16666666666666666,0.07407407407407407,0.08496732026143791,0.11623246492985972,0.08597194388777556,0.5660919540229885,0.17319673768913593
00-0039040,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,203,907.0,6,0.0,0.0,37.0,-11.281631010235287,0,78,87,592.0,6,1.0,0.0,-35.0,665.0,30.0,23.8639774751283,0,-9.79327498588368,2.595917248796115,-0.250287285453636,3.718674773376627,0.0,221.9,299.9,17,0.14720812182741116,-0.009431420102398275,0.3009049773755656,0.21326704665919813,0.1466798810703667,0.2727272727272727,0.13574660633484162,0.14814814814814814,0.2097035768988197,0.1718893594017479,1.0016920473773265,0.21126562125759046
00-0039041,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,19,163.0,1,0.0,0.0,128.0,67.0,9.0,10.236289127060445,0,24.7030669599218,0.5837635645036698,0.577388019089495,1.2798169601181513,0.0,22.3,36.3,9,0.06291390728476821,0.0589590050667895,0.06460945033751206,0.14153806498058394,0.0836326321190354,0.1,0.09473684210526316,0.09523809523809523,0.0918163160595177,0.08690610569522833,0.5397350993377483,0.04740388633514417
00-0039041,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,20,24,172.0,2,0.0,0.0,108.0,90.0,10.0,9.530997933354229,0,27.48095238095238,0.8391891100105153,0.5792740345923101,1.66427548923039,0.0,29.200000000000003,49.2,14,0.0547945205479452,0.03456,0.056962025316455694,0.10983978082191781,0.054707379134860054,0.14285714285714285,0.06451612903225806,0.07100591715976332,0.09878226099600146,0.07233733187931661,0.3926940639269406,0.042153603619041094
00-0039050,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,58.0,0,0.0,0.0,69.0,16.0,3.0,3.6907551045296714,0,6.634920634920634,0.18547468638223033,0.2707450674230937,0.4677335767695111,0.0,5.800000000000001,10.8,6,0.03017241379310345,0.03614457831325301,0.0243161094224924,0.07417428334025758,0.040110650069156296,0.0,0.04,0.03614457831325301,0.020055325034578148,0.03208852005532504,0.25,0.022677641525281372
00-0039050,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,11,14,115.0,2,1.0,0.0,124.0,24.0,5.0,10.39665140165016,0,7.742511472674176,0.38564016004001,0.4472310482677584,0.8915219738474458,0.0,23.5,34.5,5,0.08235294117647059,0.098256735340729,0.04047217537942664,0.2021348000372891,0.08582089552238806,0.2,0.07692307692307693,0.09333333333333334,0.14291044776119405,0.10865671641791046,0.6764705882352942,0.06610461774286262
00-0039052,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,22.0,0,0.0,0.0,1.0,1.0916882276069373,0,39,68,385.0,3,3.0,1.0,736.0,103.0,17.0,-8.313565892752013,0,10.861252752257325,2.075765876964356,2.5376324609575853,4.889991538116844,0.0,56.7,95.7,17,0.11971830985915492,0.1512846865364851,0.05345096004151531,0.30060521401792045,0.09520276953511375,0.10714285714285714,0.09042553191489362,0.09259259259259259,0.10117281333898545,0.09759078705666244,0.6778169014084507,0.06927955058782649
00-0039052,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,22,172.0,1,0.0,0.0,315.0,42.0,7.0,5.945010595227359,0,7.904198803267127,0.591174751975316,1.3550662566040885,1.835308507585836,0.0,23.200000000000003,35.2,10,0.05913978494623656,0.12763371150729336,0.027777777777777776,0.19081664662518955,0.06485671191553545,0.05263157894736842,0.05185185185185185,0.05194805194805195,0.058744145431451934,0.06241168532190205,0.46236559139784944,0.035214790211888995
00-0039062,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,43,85,418.0,0,1.0,0.0,921.0,155.0,15.0,-24.64594388265273,0,6.8243988575800545,2.7776631792294584,3.8459480068123693,6.858658373612846,0.0,41.800000000000004,84.8,15,0.15858208955223882,0.21624794552711904,0.12520193861066237,0.41087149075005347,0.14183915846623685,0.0,0.10948905109489052,0.1,0.07091957923311842,0.11347132677298949,0.7798507462686567,0.08200526071483831
00-0039062,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,5.0,0,1.0,1.0,0.0,-5.329153632046655,0,17,42,167.0,0,0.0,0.0,462.0,67.0,6.0,-13.365285038730876,0,5.9581957481931545,1.232365695227208,1.7926207214760774,3.103383047874066,0.0,15.200000000000001,32.2,14,0.08571428571428572,0.12844036697247707,0.04463690872751499,0.23132372214941022,0.056247894914112494,0.0,0.041666666666666664,0.037267080745341616,0.028123947457056247,0.04499831593129,0.3408163265306122,0.030424430250576364
00-0039064,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,56.0,1,0.0,0.0,1.0,4.306115789804608,0,77,108,858.0,5,0.0,0.0,921.0,387.0,41.0,27.882609554954236,1,18.0264977428799,3.8204857945952666,3.819042619796298,8.404058525750308,0.0,129.4,206.4,16,0.2317596566523605,0.23500893084970656,0.2181510710259301,0.535646629658306,0.22971887550200804,0.19230769230769232,0.23976608187134502,0.233502538071066,0.2110132839048502,0.2222366388631449,1.8412017167381973,0.13895247071495892
00-0039064,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,56.0,0,0.0,0.0,1.0,2.1462229378521442,0,74,116,1059.0,4,0.0,0.0,1207.0,463.0,48.0,45.60368916783794,0,17.656953314689297,4.322225266783876,4.599294777541739,9.702844244455033,0.0,135.5,209.5,17,0.2431865828092243,0.2900048053820279,0.22195589645254074,0.5967837185194588,0.25280496538553354,0.0975609756097561,0.24120603015075376,0.21666666666666667,0.1751829704976448,0.22175616743037807,2.220125786163522,0.12044660104866156
00-0039065,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,0.0,0.13318984856596217,0,86,120,889.0,10,0.0,0.0,851.0,358.0,48.0,38.32689501998984,2,27.27263897904674,3.630836411336307,3.62420825802225,7.983200397620036,0.0,153.3,239.3,17,0.19801980198019803,0.20827214880078315,0.1660482374768089,0.46364742201092357,0.19300911854103345,0.3333333333333333,0.21052631578947367,0.2248062015503876,0.2631712259371834,0.22107396149949343,1.466996699669967,0.13978293631786162
00-0039065,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,60,83,726.0,7,0.0,0.0,580.0,343.0,39.0,31.423356847606563,0,37.59713838059109,2.802456975749653,2.8457503284296504,6.195710693525235,0.0,114.60000000000001,174.6,16,0.16023166023166024,0.1788467468393463,0.14103618421052633,0.38342488781896744,0.17006324666198172,0.2,0.17727272727272728,0.1803921568627451,0.18503162333099088,0.1760505973295854,1.4015444015444016,0.10412318261512588
00-0039066,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,40,304.0,2,0.0,0.0,227.0,164.0,19.0,16.72438836945547,1,15.171559532904071,1.3032658021552106,0.9877298091618254,2.646309569646094,0.0,44.400000000000006,71.4,12,0.10204081632653061,0.07516556291390729,0.1386306001690617,0.21319367482092175,0.11589782691574534,0.14285714285714285,0.152,0.1510791366906475,0.1293774848864441,0.12128969010402484,0.7755102040816326,0.08214261061641472
00-0039066,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,21,32,156.0,0,0.0,0.0,197.0,61.0,8.0,-0.014009829477826585,0,9.581925774345256,0.895459051453297,0.7608177544130055,1.8757610052690492,0.0,15.600000000000001,36.6,11,0.07494145199063232,0.0657104736490994,0.04404332129963899,0.164980556905228,0.053497942386831275,0.0,0.055944055944055944,0.050955414012738856,0.026748971193415638,0.04279835390946502,0.36533957845433257,0.03999825144255989
00-0039067,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-3.0,0,0.0,0.0,0.0,-2.2021301239728928,0,79,102,938.0,7,2.0,1.0,491.0,654.0,44.0,39.4724151469952,0,41.7556255373355,2.8952979376339343,2.342786069764497,5.982897155286049,0.0,133.5,212.5,16,0.16859504132231404,0.125,0.2543757292882147,0.3528925619834711,0.22180184440766137,0.25,0.20952380952380953,0.21428571428571427,0.2359009222038307,0.2274414755261291,1.550413223140496,0.1467379295105513
00-0039067,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,0,0.0,0.0,1.0,2.3496119239134714,0,24,29,288.0,2,0.0,0.0,151.0,186.0,15.0,16.473272208531853,0,5.723352713178294,0.9830917874396135,1.120128076343546,2.2587273345999024,0.0,40.900000000000006,64.9,3,0.31521739130434784,0.3178947368421053,0.40700218818380746,0.727141876430206,0.4370257966616085,0.4,0.42857142857142855,0.425,0.4185128983308043,0.42962063732928685,3.130434782608696,0.2669024510610298
00-0039074,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,11,95.0,1,0.0,0.0,24.0,74.0,7.0,9.994334343646187,0,5.208333333333334,0.36562623619951806,0.09789069866091689,0.616962843361919,0.0,15.5,25.5,4,0.08396946564885496,0.02643171806167401,0.15481171548117154,0.14709957292262163,0.10063559322033898,0.09090909090909091,0.13725490196078433,0.12903225806451613,0.09577234206471494,0.09869029275808938,0.7251908396946565,0.06155554482692029
00-0039074,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,13,39.0,0,0.0,0.0,50.0,21.0,2.0,-3.993656551681507,0,2.388157894736842,0.3159738137679314,0.19753435471404776,0.6122347689517305,0.0,3.9000000000000004,9.9,6,0.051587301587301584,0.02736726874657909,0.02920723226703755,0.09927476737821565,0.024375,0.0,0.02631578947368421,0.024390243902439025,0.0121875,0.019500000000000003,0.15476190476190477,0.019545903257650543
00-0039075,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,89.0,0,0.0,0.0,5.0,3.8680537542386446,0,105,160,1486.0,6,1.0,0.0,1453.0,639.0,68.0,67.80774026007683,0,18.611873337683647,4.870506588281507,5.557127558694728,11.195749173508569,0.0,193.5,298.5,17,0.274442538593482,0.32238739738185046,0.31338891613536046,0.6695737257957034,0.3455813953488372,0.23076923076923078,0.3300970873786408,0.31896551724137934,0.288175313059034,0.32261896243291593,2.5488850771869638,0.19670510708401978
00-0039075,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,46.0,1,0.0,0.0,2.0,2.145730836549774,0,79,106,990.0,3,0.0,0.0,839.0,518.0,47.0,53.29228992362696,0,30.60700966463401,3.5730146754578036,3.421732407635966,7.754734698531882,0.0,127.60000000000001,206.6,11,0.28804347826086957,0.30665204678362573,0.4211382113821138,0.6773868548182049,0.36844064011909194,0.16666666666666666,0.35877862595419846,0.33557046979865773,0.2675536533928793,0.3280858454286069,2.6902173913043477,0.21647561767849283
00-0039136,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,19.0,0,0.0,0.0,0.0,-5.212815568695271,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001,1.9000000000000001,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005445374297833315
00-0039139,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,182,945.0,10,2.0,1.0,42.0,-5.18102973025623,0,52,71,316.0,1,0.0,0.0,8.0,314.0,20.0,-11.153235076663641,0,30.88903318903319,2.027916146055886,-0.09989659876687577,2.9719465999470156,0.0,190.10000000000002,242.10000000000002,15,0.13295880149812733,0.0021875854525567405,0.16854535695115405,0.20118827060923639,0.07866567089868061,0.04,0.09950248756218906,0.09292035398230089,0.0593328354493403,0.07093253671894448,0.5917602996254682,0.16231110634360882
00-0039139,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,250,1412.0,16,0.0,0.0,70.0,35.06442361974041,0,52,63,497.0,3,1.0,1.0,-11.0,573.0,25.0,14.967730785883788,0,85.72222222222221,1.9376430910560551,0.05731397396977766,2.946584418362927,0.0,302.9,354.9,17,0.11433756805807622,-0.0031545741324921135,0.21468714874484826,0.16898269278112066,0.10534124629080119,0.07692307692307693,0.10330578512396695,0.099644128113879,0.09113216160693906,0.09965761241725635,0.9019963702359347,0.19242864578814953
00-0039144,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,34,46,352.0,1,0.0,0.0,344.0,169.0,14.0,12.029787327513112,0,13.869963491904969,1.4134885797769785,1.1660876329322365,2.936494212718033,0.0,41.2,75.2,11,0.12332439678284182,0.10600924499229585,0.13444709626093873,0.26979399116809943,0.13228109733183013,0.05555555555555555,0.10852713178294573,0.10204081632653061,0.09391832644369284,0.11693598897657523,0.9436997319034852,0.08209248504432122
00-0039144,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,45.0,0,0.0,0.0,66.0,18.0,2.0,-4.797618536302842,0,9.857142857142858,0.3591300070837276,0.24696796031791488,0.7115725828481317,0.0,4.5,11.5,7,0.04830917874396135,0.03552206673842842,0.024456521739130436,0.10088142150668478,0.028499050031665613,0.0,0.029411764705882353,0.02564102564102564,0.014249525015832806,0.02279924002533249,0.21739130434782608,0.01887225941971905
00-0039146,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,119.0,2,0.0,0.0,6.0,5.4814274401869625,0,64,94,793.0,8,0.0,0.0,970.0,335.0,32.0,33.299261661862296,1,16.354472547118714,2.827228139737568,3.255235922887265,6.519507355627438,0.0,153.2,217.20000000000002,16,0.16998191681735986,0.20842286205414698,0.18286026200873362,0.4217111648693574,0.1986970684039088,0.26666666666666666,0.16080402010050251,0.17467248908296942,0.23268186753528775,0.2122909880564604,1.433996383363472,0.15360244406098839
00-0039146,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,20,163.0,1,1.0,1.0,7.0,-2.875319968268741,0,55,75,857.0,6,0.0,0.0,680.0,380.0,29.0,42.07744120435862,0,31.242796908199,2.751093959081067,2.4454315172933554,5.838443000726949,0.0,142.0,197.0,17,0.15657620041753653,0.16240745163601625,0.1970954356846473,0.3647902619351178,0.21756791063721756,0.21428571428571427,0.1695906432748538,0.17587939698492464,0.21592681246146592,0.2169114713669169,1.789144050104384,0.13106595877742738
00-0039150,2023,REG,315,527,2877.0,11,10.0,62.0,477.0,9,6,4009.0,1300.0,133.0,-160.3264418747372,1,12.786641553355812,0.672251326242199,39,253.0,0,2.0,0.0,18.0,21.616299519575787,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,156.38,156.38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15448600162013712
00-0039150,2024,REG,234,384,2403.0,15,9.0,29.0,186.0,4,1,3358.0,969.0,117.0,-24.919598704779816,0,10.194872256514913,1.048692799721116,43,249.0,6,1.0,1.0,15.0,15.547885201842291,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,195.02,195.02,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19640663081354362
00-0039152,2023,REG,149,255,1808.0,8,4.0,28.0,185.0,5,2,2688.0,746.0,81.0,-13.88649083961092,1,6.151852351224143,0.4620938848386986,25,57.0,1,2.0,2.0,7.0,-9.428326834575273,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,102.02,102.02,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15982078516151266
00-0039152,2024,REG,190,301,2091.0,13,12.0,41.0,233.0,5,3,2621.0,929.0,86.0,-65.62493214026178,1,10.927893828855002,0.4478030239149065,45,183.0,0,5.0,3.0,20.0,-17.496554256690235,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,119.94,119.94,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14070858751759738
00-0039163,2023,REG,319,499,4108.0,23,5.0,38.0,331.0,6,3,4481.0,1762.0,188.0,64.82617261070857,0,13.869473191698857,1.6032857486000573,39,157.0,3,2.0,1.0,17.0,6.0044956913492475,1,1,1,0.0,0,0.0,0.0,-1.0,1.0,0.0,-0.873243719805032,0,0.0,0.023255813953488372,-0.0038461538461538464,0.03219141323792486,0.0,274.02,275.02,15,0.0019723865877712033,-0.00021982853374367993,0.0005617977528089888,0.002782717054661861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20677884543089575
00-0039163,2024,REG,336,532,3727.0,20,12.0,52.0,408.0,3,2,4424.0,1664.0,187.0,-13.10815222310596,0,15.861539938972243,1.3751481706693156,52,233.0,0,3.0,2.0,14.0,-7.207441442735237,0,0,1,0.0,0,0.0,0.0,10.0,0.0,0.0,-0.7261459626606666,0,0.0,0.034482758620689655,0.022675736961451247,0.06759715380405035,0.0,220.38,220.38,17,0.0017543859649122807,0.002149151085321298,0.0,0.00435089981562546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16262046370223882
00-0039164,2023,REG,50,84,577.0,3,1.0,7.0,29.0,1,0,676.0,297.0,31.0,4.587791287072113,2,5.912336329390823,0.22419444687600026,25,136.0,4,2.0,1.0,8.0,0.4301043392624706,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,72.68,72.68,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21368928613430554
00-0039164,2024,REG,126,264,1814.0,8,12.0,14.0,115.0,3,2,3224.0,776.0,73.0,-38.218216186902694,0,7.766193642511175,0.1464452194993905,86,499.0,6,6.0,1.0,33.0,22.734995245003095,1,1,1,-1.0,0,0.0,0.0,-8.0,7.0,0.0,-1.0558494784636423,0,0.0,0.027777777777777776,-0.025396825396825397,0.023888888888888887,0.0,162.36,163.36,11,0.0034482758620689655,-0.002288329519450801,0.00823529411764706,0.0033417501775428074,-0.0005045408678102926,0.0,0.0,0.0,-0.0002522704339051463,-0.0004036326942482341,-0.0034482758620689655,0.21834317944879575
00-0039165,2023,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,108,462.0,1,0.0,0.0,32.0,-7.121667024652782,0,33,40,209.0,0,0.0,0.0,-41.0,248.0,7.0,-4.6932113845278245,0,-18.17928248222366,1.20141506768629,-0.17574319742590733,1.6791023633313,0.0,73.10000000000001,106.1,16,0.07259528130671507,-0.0105344295991778,0.12550607287449392,0.10046537828073036,0.05293819655521783,0.0,0.03932584269662921,0.035175879396984924,0.026469098277608915,0.04235055724417427,0.3793103448275862,0.08097876692463861
00-0039165,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,135,569.0,8,0.0,0.0,32.0,-11.281588777757774,0,42,52,308.0,1,0.0,0.0,-54.0,345.0,7.0,-7.442102621267638,0,-62.24801587301587,1.5953256604259698,-0.354304562700461,2.144975296748632,0.0,141.70000000000002,183.70000000000002,17,0.08768971332209106,-0.013125911521633447,0.1576782449725777,0.12103384076582983,0.07033569308061201,0.047619047619047616,0.03317535545023697,0.034482758620689655,0.05897737034982981,0.06579236398829913,0.5193929173693086,0.12534457818171896
